,Date,Bitcoin_prices,EUR USD prices,Gold prices,Nasdaq prices,SP 500 prices,SP 500 VIX prices,Tesla prices
2171,2018-01-16,"11072,0","1,2261","1428,10","6762,25","2782,50","11,78","68,01"
2172,2018-01-17,"11082,0","1,2186","1431,00","6823,75","2803,75","11,78","69,43"
2173,2018-01-18,"11045,0","1,2239","1419,00","6813,00","2796,25","12,07","68,91"
2174,2018-01-19,"11476,0","1,2222","1425,90","6845,75","2811,00","11,93","70,00"
2175,2018-01-20,"12728,0","1,2222","1425,90","6845,75","2811,00","11,93","70,00"
2176,2018-01-21,"11514,0","1,2222","1425,90","6845,75","2811,00","11,93","70,00"
2177,2018-01-22,"10771,0","1,2262","1429,60","6931,00","2835,25","11,82","70,31"
2178,2018-01-23,"10819,0","1,2299","1434,20","6965,75","2839,50","11,97","70,56"
2179,2018-01-24,"11414,0","1,2408","1456,30","6931,25","2841,00","12,22","69,18"
2180,2018-01-25,"11146,0","1,2396","1463,10","6931,50","2841,25","12,43","67,53"
2181,2018-01-26,"11070,0","1,2421","1453,70","7030,25","2874,50","12,32","68,57"
2182,2018-01-27,"11461,0","1,2421","1453,70","7030,25","2874,50","12,32","68,57"
2183,2018-01-28,"11839,0","1,2421","1453,70","7030,25","2874,50","12,32","68,57"
2184,2018-01-29,"11212,0","1,2383","1441,30","6992,50","2853,50","13,53","69,91"
2185,2018-01-30,"10175,0","1,2402","1436,20","6941,50","2824,50","13,97","69,16"
2186,2018-01-31,"10284,0","1,2421","1439,40","6962,50","2825,75","13,47","70,86"
2187,2018-02-01,"9181,1","1,251","1445,10","6898,50","2822,50","13,28","69,85"
2188,2018-02-02,"8895,8","1,2462","1434,60","6755,75","2756,75","15,62","68,75"
2189,2018-02-03,"9219,4","1,2462","1434,60","6755,75","2756,75","15,62","68,75"
2190,2018-02-04,"8200,0","1,2462","1434,60","6755,75","2756,75","15,62","68,75"
2191,2018-02-05,"6949,9","1,2368","1432,90","6429,25","2607,75","33,23","66,63"
2192,2018-02-06,"7673,8","1,2377","1425,40","6653,75","2694,25","23,88","66,79"
2193,2018-02-07,"7587,0","1,2264","1410,70","6555,75","2668,25","23,43","69,00"
2194,2018-02-08,"8235,1","1,2247","1414,80","6317,25","2593,50","28,1","63,05"
2195,2018-02-09,"8683,2","1,2235","1410,10","6417,75","2619,00","27,18","62,08"
2196,2018-02-10,"8563,1","1,2235","1410,10","6417,75","2619,00","27,18","62,08"
2197,2018-02-11,"8069,0","1,2235","1410,10","6417,75","2619,00","27,18","62,08"
2198,2018-02-12,"8900,6","1,2292","1420,90","6531,75","2655,25","25,82","63,15"
2199,2018-02-13,"8515,9","1,2352","1424,80","6560,50","2661,75","25,23","64,73"
2200,2018-02-14,"9455,4","1,245","1452,90","6687,00","2697,00","25,23","64,46"
2201,2018-02-15,"9996,9","1,2506","1451,50","6816,00","2734,00","17,52","66,81"
2202,2018-02-16,"10162,0","1,2406","1452,80","6786,75","2735,00","17,77","67,10"
2203,2018-02-17,"11053,5","1,2406","1452,80","6786,75","2735,00","17,77","67,10"
2204,2018-02-18,"10372,0","1,2406","1350,50","6802,50","2740,25","17,58","67,10"
2205,2018-02-19,"11173,0","1,2408","1347,80","6786,25","2730,75","17,88","67,10"
2206,2018-02-20,"11218,0","1,2338","1428,40","6790,50","2714,00","18,38","66,95"
2207,2018-02-21,"10455,0","1,2284","1430,60","6760,50","2698,75","18,57","66,66"
2208,2018-02-22,"9830,0","1,2331","1431,40","6788,75","2711,50","18,07","69,23"
2209,2018-02-23,"10145,0","1,2293","1429,00","6909,75","2748,75","16,77","70,41"
2210,2018-02-24,"9666,3","1,2293","1429,00","6909,75","2748,75","16,77","70,41"
2211,2018-02-25,"9557,4","1,2293","1429,00","6909,75","2748,75","16,77","70,41"
2212,2018-02-26,"10321,0","1,2318","1433,10","7000,00","2784,50","16,18","71,48"
2213,2018-02-27,"10569,0","1,2232","1419,60","6915,75","2747,50","17,52","70,20"
2214,2018-02-28,"10315,0","1,2194","1419,20","6865,00","2714,50","18,57","68,61"
2215,2018-03-01,"10925,0","1,2268","1406,00","6760,75","2678,25","19,98","66,19"
2216,2018-03-02,"11025,0","1,2317","1424,20","6804,75","2690,25","19,02","67,02"
2217,2018-03-03,"11440,0","1,2317","1424,20","6804,75","2690,25","19,02","67,02"
2218,2018-03-04,"11501,0","1,2317","1424,20","6804,75","2690,25","19,02","67,02"
2219,2018-03-05,"11416,0","1,2336","1420,50","6877,50","2718,50","18,27","66,67"
2220,2018-03-06,"10720,0","1,2404","1435,90","6907,75","2724,00","18,32","65,64"
2221,2018-03-07,"9902,9","1,2413","1427,90","6924,50","2723,25","17,88","66,46"
2222,2018-03-08,"9300,0","1,2312","1423,70","6974,25","2739,25","17,23","65,82"
2223,2018-03-09,"9217,0","1,2307","1428,00","7098,25","2784,00","15,78","65,43"
2224,2018-03-10,"8762,0","1,2307","1428,00","7098,25","2784,00","15,78","65,43"
2225,2018-03-11,"9528,0","1,2307","1428,00","7098,25","2784,00","15,78","65,43"
2226,2018-03-12,"9121,0","1,2334","1424,80","7139,50","2784,00","16,18","69,10"
2227,2018-03-13,"9135,0","1,239","1431,40","7058,25","2768,50","16,77","68,37"
2228,2018-03-14,"8186,6","1,2367","1429,70","7033,50","2749,75","17,38","65,33"
2229,2018-03-15,"8252,9","1,2305","1421,70","7046,50","2751,50","16,77","65,12"
2230,2018-03-16,"8251,0","1,2289","1416,30","7052,61","2751,83","16,27","64,27"
2231,2018-03-17,"7851,0","1,2289","1416,30","7052,61","2751,83","16,27","64,27"
2232,2018-03-18,"8200,2","1,2289","1416,30","7052,61","2751,83","16,27","64,27"
2233,2018-03-19,"8600,1","1,2335","1421,70","6914,25","2722,75","18,18","62,71"
2234,2018-03-20,"8899,7","1,2242","1416,20","6917,50","2723,50","18,38","62,11"
2235,2018-03-21,"8900,1","1,2338","1426,60","6884,00","2718,25","17,76","63,31"
2236,2018-03-22,"8706,4","1,2302","1432,20","6692,00","2643,25","19,38","61,82"
2237,2018-03-23,"8908,0","1,2353","1455,00","6554,25","2597,75","20,43","60,31"
2238,2018-03-24,"8535,0","1,2353","1455,00","6554,25","2597,75","20,43","60,31"
2239,2018-03-25,"8445,1","1,2353","1455,00","6554,25","2597,75","20,43","60,31"
2240,2018-03-26,"8119,1","1,2443","1461,00","6773,50","2659,50","19,32","60,84"
2241,2018-03-27,"7784,5","1,2403","1447,80","6561,25","2615,75","20,43","55,84"
2242,2018-03-28,"7936,1","1,2308","1428,90","6477,25","2607,50","21,02","51,56"
2243,2018-03-29,"7094,0","1,2302","1426,00","6594,00","2643,00","19,77","53,23"
2244,2018-03-30,"6840,4","1,2323","1426,00","6594,00","2643,00","19,77","53,23"
2245,2018-03-31,"6925,3","1,2323","1426,00","6594,00","2643,00","19,77","53,23"
2246,2018-04-01,"6810,0","1,2323","1426,00","6594,00","2643,00","19,77","53,23"
2247,2018-04-02,"7052,7","1,2302","1445,80","6393,25","2575,00","21,43","50,50"
2248,2018-04-03,"7405,6","1,227","1436,50","6469,25","2613,25","20,48","53,51"
2249,2018-04-04,"6785,9","1,2278","1439,70","6582,50","2647,00","19,98","57,39"
2250,2018-04-05,"6765,0","1,224","1428,10","6600,25","2661,75","19,07","61,14"
2251,2018-04-06,"6610,2","1,2283","1435,90","6454,75","2605,75","20,62","59,86"
2252,2018-04-07,"6892,6","1,2283","1435,90","6454,75","2605,75","20,62","59,86"
2253,2018-04-08,"7023,9","1,2283","1435,90","6454,75","2605,75","20,62","59,86"
2254,2018-04-09,"6764,6","1,2321","1439,60","6497,00","2619,00","20,82","57,93"
2255,2018-04-10,"6839,3","1,2356","1445,50","6624,25","2655,00","20,18","60,94"
2256,2018-04-11,"6943,1","1,2367","1460,00","6592,75","2641,00","20,07","60,19"
2257,2018-04-12,"7912,0","1,2327","1441,40","6670,75","2664,00","18,82","58,82"
2258,2018-04-13,"7885,8","1,2331","1447,90","6640,75","2657,25","17,93","60,07"
2259,2018-04-14,"8002,9","1,2331","1447,90","6640,75","2657,25","17,93","60,07"
2260,2018-04-15,"8354,1","1,2331","1447,90","6640,75","2657,25","17,93","60,07"
2261,2018-04-16,"8056,2","1,238","1450,60","6712,00","2681,75","16,82","58,24"
2262,2018-04-17,"7889,9","1,237","1449,30","6828,75","2706,50","15,32","57,54"
2263,2018-04-18,"8166,3","1,2373","1453,50","6843,50","2709,75","17,26","58,67"
2264,2018-04-19,"8272,8","1,2346","1448,80","6780,00","2693,00","16,57","60,02"
2265,2018-04-20,"8866,1","1,2288","1438,20","6676,25","2671,50","17,02","58,05"
2266,2018-04-21,"8919,1","1,2288","1438,20","6676,25","2671,50","17,02","58,05"
2267,2018-04-22,"8800,0","1,2288","1438,20","6676,25","2671,50","17,02","58,05"
2268,2018-04-23,"8940,0","1,2209","1424,00","6667,00","2671,25","16,82","56,67"
2269,2018-04-24,"9644,4","1,2232","1433,10","6526,75","2635,25","17,68","56,69"
2270,2018-04-25,"8878,4","1,2161","1422,90","6555,75","2644,50","17,73","56,14"
2271,2018-04-26,"9279,3","1,2103","1418,00","6734,75","2674,50","16,88","57,10"
2272,2018-04-27,"8920,1","1,213","1423,60","6669,75","2671,50","16,43","58,81"
2273,2018-04-28,"9345,3","1,213","1423,60","6669,75","2671,50","16,43","58,81"
2274,2018-04-29,"9398,6","1,213","1423,60","6669,75","2671,50","16,43","58,81"
2275,2018-04-30,"9240,0","1,2079","1419,10","6613,00","2647,00","16,62","58,78"
2276,2018-05-01,"9067,0","1,1993","1406,40","6692,00","2652,25","16,27","59,98"
2277,2018-05-02,"9236,4","1,1951","1405,30","6633,50","2627,50","16,62","60,23"
2278,2018-05-03,"9762,1","1,1988","1412,40","6664,50","2631,75","16,52","56,89"
2279,2018-05-04,"9702,8","1,196","1414,70","6774,75","2663,00","15,88","58,82"
2280,2018-05-05,"9859,6","1,196","1414,70","6774,75","2663,00","15,88","58,82"
2281,2018-05-06,"9658,7","1,196","1414,70","6774,75","2663,00","15,88","58,82"
2282,2018-05-07,"9370,0","1,1922","1414,20","6826,00","2670,00","15,72","60,55"
2283,2018-05-08,"9184,7","1,1864","1413,80","6820,50","2670,25","15,78","60,39"
2284,2018-05-09,"9318,2","1,185","1413,00","6896,00","2696,00","14,82","61,37"
2285,2018-05-10,"9018,7","1,1915","1422,10","6965,00","2718,75","14,18","61,00"
2286,2018-05-11,"8412,4","1,1944","1420,40","6960,00","2729,50","13,68","60,21"
2287,2018-05-12,"8462,7","1,1944","1420,40","6960,00","2729,50","13,68","60,21"
2288,2018-05-13,"8683,6","1,1944","1420,40","6960,00","2729,50","13,68","60,21"
2289,2018-05-14,"8670,8","1,1927","1417,90","6974,00","2731,00","13,38","58,39"
2290,2018-05-15,"8467,5","1,1838","1389,80","6890,50","2709,00","14,88","56,84"
2291,2018-05-16,"8336,1","1,1807","1392,10","6937,25","2723,00","13,79","57,30"
2292,2018-05-17,"8051,8","1,1795","1390,00","6905,75","2718,75","14,38","56,91"
2293,2018-05-18,"8239,0","1,1778","1391,30","6874,00","2713,00","14,53","55,36"
2294,2018-05-19,"8232,3","1,1778","1391,30","6874,00","2713,00","14,53","55,36"
2295,2018-05-20,"8523,7","1,1778","1391,30","6874,00","2713,00","14,53","55,36"
2296,2018-05-21,"8393,4","1,1791","1391,10","6915,75","2733,00","14,07","56,90"
2297,2018-05-22,"7977,3","1,1779","1392,10","6909,25","2726,00","14,22","55,00"
2298,2018-05-23,"7494,8","1,1697","1389,20","6957,00","2730,75","13,88","55,81"
2299,2018-05-24,"7576,7","1,172","1404,20","6957,25","2727,50","13,82","55,57"
2300,2018-05-25,"7458,0","1,1652","1403,20","6960,25","2718,25","14,12","55,77"
2301,2018-05-26,"7330,3","1,1652","1403,20","6960,25","2718,25","14,12","55,77"
2302,2018-05-27,"7339,7","1,1652","1298,30","6991,00","2729,50","13,97","55,77"
2303,2018-05-28,"7097,9","1,1623","1297,60","6988,00","2722,00","14,22","55,77"
2304,2018-05-29,"7460,0","1,154","1393,70","6944,50","2692,25","15,93","56,75"
2305,2018-05-30,"7375,1","1,1663","1396,70","6987,25","2724,50","15,18","58,34"
2306,2018-05-31,"7485,8","1,1692","1395,00","6977,00","2705,50","15,43","56,95"
2307,2018-06-01,"7521,0","1,1661","1390,10","7083,00","2733,75","14,43","58,36"
2308,2018-06-02,"7638,1","1,1661","1390,10","7083,00","2733,75","14,43","58,36"
2309,2018-06-03,"7718,0","1,1661","1390,10","7083,00","2733,75","14,43","58,36"
2310,2018-06-04,"7488,3","1,1699","1389,50","7148,25","2745,50","13,93","59,35"
2311,2018-06-05,"7621,7","1,1718","1394,50","7179,25","2751,50","13,62","58,23"
2312,2018-06-06,"7654,0","1,1773","1393,90","7215,00","2772,25","13,07","63,90"
2313,2018-06-07,"7688,9","1,1799","1394,80","7161,00","2772,25","13,18","63,22"
2314,2018-06-08,"7615,1","1,1768","1394,80","7151,50","2778,75","13,32","63,53"
2315,2018-06-09,"7498,6","1,1768","1394,80","7151,50","2778,75","13,32","63,53"
2316,2018-06-10,"6757,3","1,1768","1394,80","7151,50","2778,75","13,32","63,53"
2317,2018-06-11,"6873,3","1,1784","1395,90","7170,25","2783,00","12,88","66,42"
2318,2018-06-12,"6543,9","1,1745","1392,20","7199,50","2784,00","12,78","68,55"
2319,2018-06-13,"6295,2","1,1791","1393,90","7204,25","2774,25","13,22","68,96"
2320,2018-06-14,"6633,7","1,1569","1401,00","7283,75","2783,25","12,68","71,54"
2321,2018-06-15,"6385,0","1,1609","1369,70","7265,40","2776,85","12,57","71,63"
2322,2018-06-16,"6485,9","1,1609","1369,70","7265,40","2776,85","12,57","71,63"
2323,2018-06-17,"6435,7","1,1609","1369,70","7265,40","2776,85","12,57","71,63"
2324,2018-06-18,"6709,2","1,1623","1371,50","7276,00","2779,75","12,68","74,17"
2325,2018-06-19,"6737,5","1,159","1369,60","7252,25","2766,25","13,57","70,51"
2326,2018-06-20,"6760,4","1,1572","1365,70","7313,25","2772,00","12,27","72,44"
2327,2018-06-21,"6713,5","1,1603","1361,40","7237,75","2752,50","14,88","69,50"
2328,2018-06-22,"6042,6","1,1657","1361,70","7222,75","2759,50","14,43","66,73"
2329,2018-06-23,"6152,0","1,1657","1361,70","7222,75","2759,50","14,43","66,73"
2330,2018-06-24,"6148,0","1,1657","1361,70","7222,75","2759,50","14,43","66,73"
2331,2018-06-25,"6246,6","1,1704","1359,60","7073,50","2722,25","16,32","66,60"
2332,2018-06-26,"6078,5","1,1647","1350,00","7104,00","2728,50","15,88","68,40"
2333,2018-06-27,"6133,1","1,1554","1345,50","6998,25","2705,00","16,73","68,90"
2334,2018-06-28,"5850,0","1,1569","1340,00","7060,50","2719,50","16,52","69,99"
2335,2018-06-29,"6208,1","1,1685","1343,70","7066,75","2721,50","16,02","68,59"
2336,2018-06-30,"6391,5","1,1685","1343,70","7066,75","2721,50","16,02","68,59"
2337,2018-07-01,"6349,7","1,1685","1343,70","7066,75","2721,50","16,02","68,59"
2338,2018-07-02,"6581,3","1,1641","1329,70","7116,50","2727,25","16,02","67,01"
2339,2018-07-03,"6500,0","1,1657","1342,20","7023,75","2713,25","16,38","62,17"
2340,2018-07-04,"6590,0","1,1656","1258,10","7038,75","2719,75","16,17","62,17"
2341,2018-07-05,"6540,2","1,1691","1347,40","7125,75","2738,50","15,47","61,83"
2342,2018-07-06,"6602,1","1,1747","1344,60","7233,50","2763,00","14,57","61,78"
2343,2018-07-07,"6761,7","1,1747","1344,60","7233,50","2763,00","14,57","61,78"
2344,2018-07-08,"6707,0","1,1747","1344,60","7233,50","2763,00","14,57","61,78"
2345,2018-07-09,"6666,7","1,1751","1348,80","7300,25","2787,50","13,78","63,70"
2346,2018-07-10,"6301,5","1,1744","1344,90","7301,50","2796,75","13,43","64,49"
2347,2018-07-11,"6377,8","1,1674","1333,10","7253,75","2774,00","14,18","63,79"
2348,2018-07-12,"6249,0","1,1672","1335,20","7382,75","2798,50","13,32","63,34"
2349,2018-07-13,"6220,0","1,1685","1329,00","7393,00","2803,25","12,97","63,77"
2350,2018-07-14,"6250,1","1,1685","1329,00","7393,00","2803,25","12,97","63,77"
2351,2018-07-15,"6347,2","1,1685","1329,00","7393,00","2803,25","12,97","63,77"
2352,2018-07-16,"6729,2","1,171","1327,50","7325,00","2796,50","12,97","62,02"
2353,2018-07-17,"7319,8","1,1661","1314,60","7421,75","2811,25","12,12","64,54"
2354,2018-07-18,"7379,4","1,1639","1315,00","7404,50","2816,00","12,38","64,77"
2355,2018-07-19,"7473,5","1,1643","1310,40","7367,75","2805,25","14,18","64,05"
2356,2018-07-20,"7333,1","1,172","1316,80","7360,00","2800,75","14,28","62,72"
2357,2018-07-21,"7403,3","1,172","1316,80","7360,00","2800,75","14,28","62,72"
2358,2018-07-22,"7400,5","1,172","1316,80","7360,00","2800,75","14,28","62,72"
2359,2018-07-23,"7719,8","1,1692","1310,70","7430,50","2812,00","14,07","60,64"
2360,2018-07-24,"8394,5","1,1686","1310,80","7416,25","2821,00","14,07","59,49"
2361,2018-07-25,"8176,0","1,1728","1316,70","7469,50","2841,25","13,82","61,75"
2362,2018-07-26,"7939,0","1,1643","1311,50","7430,75","2842,50","13,85","61,33"
2363,2018-07-27,"8185,7","1,1658","1309,00","7301,25","2817,50","14,32","59,44"
2364,2018-07-28,"8246,4","1,1658","1309,00","7301,25","2817,50","14,32","59,44"
2365,2018-07-29,"8221,0","1,1658","1309,00","7301,25","2817,50","14,32","59,44"
2366,2018-07-30,"8179,6","1,1706","1307,70","7200,50","2803,25","14,88","58,03"
2367,2018-07-31,"7730,6","1,1691","1309,80","7244,75","2817,00","14,07","59,63"
2368,2018-08-01,"7608,8","1,166","1304,00","7277,00","2810,75","14,28","60,17"
2369,2018-08-02,"7535,2","1,1584","1296,20","7385,75","2828,50","13,93","69,91"
2370,2018-08-03,"7420,0","1,1567","1299,40","7402,00","2839,50","13,53","69,63"
2371,2018-08-04,"7013,2","1,1567","1299,40","7402,00","2839,50","13,53","69,63"
2372,2018-08-05,"7025,8","1,1567","1299,40","7402,00","2839,50","13,53","69,63"
2373,2018-08-06,"6941,3","1,1554","1293,60","7444,00","2850,00","13,03","68,40"
2374,2018-08-07,"6720,5","1,1599","1294,20","7477,25","2859,75","12,72","75,91"
2375,2018-08-08,"6279,2","1,1611","1296,80","7471,50","2855,25","12,57","74,07"
2376,2018-08-09,"6529,1","1,1527","1295,80","7475,50","2853,75","12,68","70,49"
2377,2018-08-10,"6146,8","1,1411","1294,60","7427,00","2836,75","13,78","71,10"
2378,2018-08-11,"6232,7","1,1411","1294,60","7427,00","2836,75","13,78","71,10"
2379,2018-08-12,"6313,9","1,1411","1294,60","7427,00","2836,75","13,78","71,10"
2380,2018-08-13,"6251,9","1,1409","1274,10","7417,00","2825,50","14,88","71,28"
2381,2018-08-14,"6189,0","1,1344","1275,90","7457,75","2841,00","13,72","69,53"
2382,2018-08-15,"6270,1","1,1345","1259,70","7374,00","2821,25","14,88","67,74"
2383,2018-08-16,"6314,0","1,1377","1258,00","7389,00","2844,75","13,72","67,09"
2384,2018-08-17,"6583,3","1,1439","1258,10","7387,75","2852,25","13,07","61,10"
2385,2018-08-18,"6391,2","1,1439","1258,10","7387,75","2852,25","13,07","61,10"
2386,2018-08-19,"6485,1","1,1439","1258,10","7387,75","2852,25","13,07","61,10"
2387,2018-08-20,"6255,9","1,1481","1267,50","7387,00","2858,50","12,78","61,69"
2388,2018-08-21,"6479,1","1,1571","1272,80","7397,50","2861,75","12,88","64,38"
2389,2018-08-22,"6354,9","1,1597","1275,80","7433,25","2861,25","12,61","64,33"
2390,2018-08-23,"6527,2","1,1539","1265,20","7424,50","2858,00","14,22","64,02"
2391,2018-08-24,"6695,9","1,1623","1285,00","7495,75","2876,75","14,12","64,56"
2392,2018-08-25,"6732,9","1,1623","1285,00","7495,75","2876,75","14,12","64,56"
2393,2018-08-26,"6708,4","1,1623","1285,00","7495,75","2876,75","14,12","64,56"
2394,2018-08-27,"6909,5","1,1678","1288,00","7568,00","2898,50","14,12","63,85"
2395,2018-08-28,"7079,7","1,1695","1286,40","7578,00","2899,25","14,07","62,37"
2396,2018-08-29,"7045,7","1,1708","1283,30","7668,75","2914,75","13,93","61,00"
2397,2018-08-30,"6994,7","1,1671","1276,10","7649,00","2902,00","14,53","60,63"
2398,2018-08-31,"7025,9","1,1601","1277,70","7661,25","2902,00","14,07","60,33"
2399,2018-09-01,"7197,5","1,1601","1277,70","7661,25","2902,00","14,07","60,33"
2400,2018-09-02,"7290,4","1,1601","1204,90","7673,25","2906,50","14,0","60,33"
2401,2018-09-03,"7268,0","1,1624","1206,30","7673,50","2906,25","13,97","60,33"
2402,2018-09-04,"7358,9","1,1582","1270,20","7638,75","2898,25","14,22","57,79"
2403,2018-09-05,"6710,5","1,1629","1272,60","7531,75","2888,25","14,57","56,15"
2404,2018-09-06,"6515,6","1,1622","1275,70","7457,50","2879,00","15,18","56,19"
2405,2018-09-07,"6404,1","1,1553","1272,10","7438,50","2874,75","15,38","52,65"
2406,2018-09-08,"6185,0","1,1553","1272,10","7438,50","2874,75","15,38","52,65"
2407,2018-09-09,"6239,9","1,1553","1272,10","7438,50","2874,75","15,38","52,65"
2408,2018-09-10,"6308,0","1,1594","1271,60","7460,25","2880,25","14,78","57,10"
2409,2018-09-11,"6290,8","1,1607","1274,40","7512,00","2889,75","14,22","55,89"
2410,2018-09-12,"6332,0","1,1626","1283,90","7485,75","2888,50","14,03","58,11"
2411,2018-09-13,"6475,6","1,169","1281,00","7564,50","2905,25","13,38","57,89"
2412,2018-09-14,"6485,0","1,163","1273,80","7544,75","2906,25","12,88","59,04"
2413,2018-09-15,"6513,6","1,163","1273,80","7544,75","2906,25","12,88","59,04"
2414,2018-09-16,"6498,5","1,163","1273,80","7544,75","2906,25","12,88","59,04"
2415,2018-09-17,"6254,2","1,1683","1278,40","7436,25","2891,00","13,57","58,97"
2416,2018-09-18,"6342,8","1,1667","1275,70","7495,25","2906,50","12,72","56,99"
2417,2018-09-19,"6390,9","1,1673","1281,50","7497,50","2910,00","11,94","59,80"
2418,2018-09-20,"6500,5","1,1777","1284,40","7579,75","2934,00","14,03","59,67"
2419,2018-09-21,"6762,7","1,175","1274,30","7599,98","2940,45","14,12","59,82"
2420,2018-09-22,"6723,0","1,175","1274,30","7599,98","2940,45","14,12","59,82"
2421,2018-09-23,"6710,0","1,175","1274,30","7599,98","2940,45","14,12","59,82"
2422,2018-09-24,"6585,0","1,1748","1277,40","7586,00","2925,50","14,03","59,94"
2423,2018-09-25,"6434,7","1,1772","1278,20","7595,25","2921,25","14,07","60,20"
2424,2018-09-26,"6462,4","1,174","1271,80","7590,25","2911,50","14,43","61,92"
2425,2018-09-27,"6692,5","1,1641","1259,80","7657,25","2920,00","14,12","61,50"
2426,2018-09-28,"6635,1","1,1609","1268,70","7655,25","2919,00","13,97","52,95"
2427,2018-09-29,"6604,6","1,1609","1268,70","7655,25","2919,00","13,97","52,95"
2428,2018-09-30,"6618,1","1,1609","1268,70","7655,25","2919,00","13,97","52,95"
2429,2018-10-01,"6601,9","1,1578","1264,40","7675,50","2930,00","13,93","62,14"
2430,2018-10-02,"6533,3","1,1548","1280,70","7652,75","2928,50","13,97","60,20"
2431,2018-10-03,"6503,2","1,1478","1276,70","7664,75","2931,50","13,78","58,96"
2432,2018-10-04,"6580,1","1,1515","1275,50","7514,25","2907,75","14,88","56,37"
2433,2018-10-05,"6644,7","1,1524","1280,20","7436,00","2894,00","15,22","52,39"
2434,2018-10-06,"6592,0","1,1524","1280,20","7436,00","2894,00","15,22","52,39"
2435,2018-10-07,"6601,0","1,1524","1280,20","7436,00","2894,00","15,22","52,39"
2436,2018-10-08,"6673,2","1,1492","1262,90","7391,75","2893,75","15,68","50,11"
2437,2018-10-09,"6663,0","1,149","1265,80","7399,00","2888,25","15,97","52,56"
2438,2018-10-10,"6630,2","1,152","1267,70","7032,00","2781,00","20,12","51,38"
2439,2018-10-11,"6252,0","1,1594","1302,30","7031,00","2745,50","21,18","50,45"
2440,2018-10-12,"6293,2","1,1563","1296,30","7172,25","2768,50","19,93","51,76"
2441,2018-10-13,"6326,5","1,1563","1296,30","7172,25","2768,50","19,93","51,76"
2442,2018-10-14,"6335,2","1,1563","1296,30","7172,25","2768,50","19,93","51,76"
2443,2018-10-15,"6742,0","1,1579","1305,40","7076,50","2749,00","20,12","51,92"
2444,2018-10-16,"6754,1","1,1575","1305,80","7353,75","2817,75","17,68","55,32"
2445,2018-10-17,"6737,1","1,1501","1301,90","7313,25","2816,25","17,23","54,36"
2446,2018-10-18,"6613,0","1,1453","1305,10","7137,75","2772,25","18,43","52,78"
2447,2018-10-19,"6527,3","1,1515","1303,80","7106,50","2767,50","18,43","52,00"
2448,2018-10-20,"6586,7","1,1515","1303,80","7106,50","2767,50","18,43","52,00"
2449,2018-10-21,"6591,6","1,1515","1303,80","7106,50","2767,50","18,43","52,00"
2450,2018-10-22,"6567,2","1,1465","1299,80","7155,25","2756,50","18,62","52,19"
2451,2018-10-23,"6550,0","1,1471","1312,00","7140,25","2746,25","18,82","58,83"
2452,2018-10-24,"6554,1","1,1392","1305,50","6836,25","2664,25","20,62","57,70"
2453,2018-10-25,"6528,1","1,1376","1306,70","6926,50","2688,25","20,93","62,97"
2454,2018-10-26,"6531,5","1,1403","1309,70","6893,25","2669,50","21,07","66,18"
2455,2018-10-27,"6500,2","1,1403","1309,70","6893,25","2669,50","21,07","66,18"
2456,2018-10-28,"6490,1","1,1403","1309,70","6893,25","2669,50","21,07","66,18"
2457,2018-10-29,"6344,0","1,1373","1301,10","6736,25","2643,50","21,52","66,97"
2458,2018-10-30,"6330,1","1,1344","1298,90","6815,25","2685,25","20,93","65,98"
2459,2018-10-31,"6368,4","1,1312","1288,20","6975,50","2711,00","20,27","67,46"
2460,2018-11-01,"6399,7","1,1409","1312,20","7077,75","2738,00","19,27","68,86"
2461,2018-11-02,"6426,9","1,1387","1307,30","6980,25","2724,25","19,57","69,28"
2462,2018-11-03,"6387,9","1,1387","1307,30","6980,25","2724,25","19,57","69,28"
2463,2018-11-04,"6485,2","1,1387","1307,30","6980,25","2724,25","19,83","69,28"
2464,2018-11-05,"6470,1","1,1407","1306,40","6949,50","2739,50","19,42","68,28"
2465,2018-11-06,"6515,2","1,1427","1300,40","7016,50","2759,00","18,62","68,21"
2466,2018-11-07,"6572,7","1,1426","1302,80","7218,50","2816,50","16,82","69,63"
2467,2018-11-08,"6479,6","1,1363","1299,30","7166,00","2808,75","16,98","70,28"
2468,2018-11-09,"6420,2","1,1336","1282,20","7031,25","2779,00","17,48","70,10"
2469,2018-11-10,"6431,1","1,1336","1282,20","7031,25","2779,00","17,48","70,10"
2470,2018-11-11,"6450,0","1,1336","1282,20","7031,25","2779,00","17,48","70,10"
2471,2018-11-12,"6446,9","1,1218","1276,80","6835,00","2727,75","19,57","66,26"
2472,2018-11-13,"6464,4","1,1291","1274,70","6853,00","2727,50","19,43","67,75"
2473,2018-11-14,"5884,6","1,131","1283,20","6768,25","2698,50","20,18","68,80"
2474,2018-11-15,"5753,4","1,1328","1287,60","6915,50","2734,50","19,38","69,69"
2475,2018-11-16,"5660,5","1,142","1294,90","6895,25","2743,00","18,27","70,86"
2476,2018-11-17,"5626,7","1,142","1294,90","6895,25","2743,00","18,27","70,86"
2477,2018-11-18,"5659,4","1,142","1294,90","6895,25","2743,00","18,27","70,86"
2478,2018-11-19,"4938,1","1,1453","1297,50","6672,00","2696,25","19,93","70,69"
2479,2018-11-20,"4600,1","1,1371","1293,40","6532,50","2640,00","22,18","69,50"
2480,2018-11-21,"4666,6","1,1385","1300,80","6576,25","2649,00","22,07","67,64"
