"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2019","2,953.90","2,953.75","2,956.00","2,944.00","47.73K","-0.06%"
"Jun 20, 2019","2,955.75","2,926.75","2,960.00","2,926.00","473.31K","0.91%"
"Jun 19, 2019","2,929.00","2,920.50","2,932.50","2,909.00","638.95K","0.25%"
"Jun 18, 2019","2,921.75","2,893.50","2,931.75","2,884.50","1.07M","1.03%"
"Jun 17, 2019","2,892.00","2,890.75","2,900.75","2,887.75","1.16M","0.05%"
"Jun 14, 2019","2,890.50","2,893.75","2,898.75","2,880.50","1.26M","-0.14%"
"Jun 13, 2019","2,894.50","2,882.00","2,896.50","2,867.25","1.44M","0.47%"
"Jun 12, 2019","2,881.00","2,887.25","2,891.00","2,875.25","1.21M","-0.21%"
"Jun 11, 2019","2,887.00","2,890.25","2,911.50","2,879.25","1.40M","-0.08%"
"Jun 10, 2019","2,889.25","2,893.25","2,905.75","2,880.50","1.42M","0.50%"
"Jun 07, 2019","2,875.00","2,840.00","2,886.25","2,838.00","1.69M","1.03%"
"Jun 06, 2019","2,845.75","2,820.50","2,853.00","2,812.75","1.57M","0.64%"
"Jun 05, 2019","2,827.75","2,806.50","2,829.50","2,801.00","1.74M","0.81%"
"Jun 04, 2019","2,805.00","2,754.00","2,806.25","2,744.00","1.84M","2.02%"
"Jun 03, 2019","2,749.50","2,741.00","2,763.75","2,728.75","2.30M","-0.11%"
"May 31, 2019","2,752.50","2,788.75","2,791.00","2,750.00","2.21M","-1.36%"
"May 30, 2019","2,790.50","2,779.50","2,799.00","2,776.50","1.28M","0.38%"
"May 29, 2019","2,780.00","2,804.25","2,806.00","2,766.25","2.09M","-0.89%"
"May 28, 2019","2,805.00","2,831.00","2,841.25","2,800.50","1.63M","-1.00%"
"May 27, 2019","2,833.25","2,829.88","2,838.38","2,826.62","-","0.09%"
"May 26, 2019","2,830.62","2,830.88","2,834.88","2,829.38","-","-0.04%"
"May 24, 2019","2,831.75","2,821.75","2,842.00","2,819.25","1.20M","0.43%"
"May 23, 2019","2,819.50","2,857.75","2,858.50","2,805.75","2.01M","-1.33%"
"May 22, 2019","2,857.50","2,864.75","2,869.50","2,848.25","1.26M","-0.30%"
"May 21, 2019","2,866.00","2,848.00","2,870.75","2,846.25","1.30M","0.77%"
"May 20, 2019","2,844.00","2,861.50","2,876.50","2,832.50","1.66M","-0.63%"
"May 17, 2019","2,862.00","2,879.75","2,887.50","2,852.50","1.93M","-0.57%"
"May 16, 2019","2,878.50","2,853.50","2,894.00","2,840.50","1.69M","0.82%"
"May 15, 2019","2,855.00","2,840.75","2,860.00","2,815.00","1.75M","0.55%"
"May 14, 2019","2,839.25","2,806.00","2,853.75","2,799.75","1.80M","1.15%"
"May 13, 2019","2,807.00","2,858.50","2,869.25","2,802.00","2.79M","-2.77%"
"May 10, 2019","2,887.00","2,869.75","2,893.00","2,826.00","2.85M","0.50%"
"May 09, 2019","2,872.75","2,884.00","2,885.50","2,836.25","2.71M","-0.50%"
"May 08, 2019","2,887.25","2,889.75","2,899.50","2,868.75","2.04M","-0.12%"
"May 07, 2019","2,890.75","2,911.75","2,930.50","2,862.50","2.81M","-1.42%"
"May 06, 2019","2,932.50","2,917.75","2,938.25","2,883.50","2.04M","-0.51%"
"May 03, 2019","2,947.50","2,918.50","2,949.50","2,916.50","1.30M","1.03%"
"May 02, 2019","2,917.50","2,916.50","2,932.75","2,901.00","1.81M","-0.19%"
"May 01, 2019","2,923.00","2,955.00","2,961.25","2,916.00","1.50M","-0.86%"
"Apr 30, 2019","2,948.50","2,942.50","2,956.50","2,926.00","1.49M","0.19%"
"Apr 29, 2019","2,943.00","2,939.25","2,951.50","2,937.75","944.85K","0.05%"
"Apr 26, 2019","2,941.50","2,923.75","2,942.75","2,917.25","1.25M","0.52%"
"Apr 25, 2019","2,926.25","2,930.00","2,935.75","2,914.25","1.38M","-0.15%"
"Apr 24, 2019","2,930.75","2,937.25","2,939.75","2,927.75","1.13M","-0.25%"
"Apr 23, 2019","2,938.00","2,911.75","2,939.75","2,908.00","1.19M","0.88%"
"Apr 22, 2019","2,912.50","2,908.75","2,915.75","2,899.00","706.07K","0.07%"
"Apr 19, 2019","2,910.50","2,910.50","2,910.50","2,910.50","-","0.02%"
"Apr 18, 2019","2,910.00","2,901.00","2,911.75","2,889.50","1.34M","0.33%"
"Apr 17, 2019","2,900.50","2,910.25","2,923.50","2,898.50","1.38M","-0.38%"
"Apr 16, 2019","2,911.50","2,910.25","2,921.25","2,904.50","1.12M","0.07%"
"Apr 15, 2019","2,909.50","2,912.00","2,914.50","2,900.50","955.66K","-0.10%"
"Apr 12, 2019","2,912.50","2,892.00","2,914.75","2,890.75","1.23M","0.72%"
"Apr 11, 2019","2,891.75","2,894.75","2,900.00","2,885.25","968.65K","-0.10%"
"Apr 10, 2019","2,894.50","2,882.00","2,896.00","2,878.00","972.31K","0.42%"
"Apr 09, 2019","2,882.50","2,898.50","2,900.00","2,877.25","1.18M","-0.54%"
"Apr 08, 2019","2,898.25","2,896.25","2,899.75","2,884.25","978.91K","0.08%"
"Apr 05, 2019","2,896.00","2,882.50","2,898.00","2,880.50","1.22M","0.46%"
"Apr 04, 2019","2,882.75","2,880.75","2,885.75","2,871.00","1.05M","0.10%"
"Apr 03, 2019","2,879.75","2,866.00","2,889.25","2,865.25","1.24M","0.44%"
"Apr 02, 2019","2,867.00","2,868.50","2,873.75","2,862.25","859.94K","-0.12%"
"Apr 01, 2019","2,870.50","2,844.50","2,873.50","2,844.50","1.26M","1.15%"
"Mar 29, 2019","2,837.75","2,820.50","2,840.75","2,820.25","1.49M","0.59%"
"Mar 28, 2019","2,821.00","2,807.00","2,824.25","2,795.00","1.19M","0.37%"
"Mar 27, 2019","2,810.50","2,823.50","2,831.75","2,791.75","1.73M","-0.44%"
"Mar 26, 2019","2,823.00","2,808.50","2,835.00","2,806.00","1.46M","0.57%"
"Mar 25, 2019","2,807.00","2,813.00","2,818.50","2,789.50","1.80M","-0.13%"
"Mar 22, 2019","2,810.75","2,859.50","2,864.75","2,805.25","2.25M","-1.81%"
"Mar 21, 2019","2,862.50","2,823.75","2,866.00","2,813.75","1.66M","1.26%"
"Mar 20, 2019","2,827.00","2,837.25","2,849.25","2,817.25","1.69M","-0.33%"
"Mar 19, 2019","2,836.50","2,841.50","2,858.75","2,829.00","1.50M","-0.14%"
"Mar 18, 2019","2,840.50","2,827.00","2,842.00","2,824.00","1.04M","1.02%"
"Mar 15, 2019","2,811.89","2,808.00","2,821.50","2,807.50","42.98K","0.17%"
"Mar 14, 2019","2,807.25","2,816.00","2,820.00","2,803.75","330.52K","-0.26%"
"Mar 13, 2019","2,814.50","2,792.25","2,821.25","2,783.00","583.01K","0.81%"
"Mar 12, 2019","2,792.00","2,784.75","2,798.25","2,780.50","958.32K","0.29%"
"Mar 11, 2019","2,784.00","2,745.50","2,787.50","2,736.75","1.30M","1.35%"
"Mar 08, 2019","2,747.00","2,749.00","2,751.50","2,722.00","1.38M","-0.11%"
"Mar 07, 2019","2,750.00","2,770.50","2,776.25","2,738.50","1.92M","-0.78%"
"Mar 06, 2019","2,771.50","2,786.50","2,792.75","2,768.50","1.51M","-0.72%"
"Mar 05, 2019","2,791.50","2,790.50","2,799.00","2,783.25","1.20M","0.00%"
"Mar 04, 2019","2,791.50","2,814.00","2,819.75","2,767.50","1.79M","-0.48%"
"Mar 01, 2019","2,805.00","2,785.25","2,808.25","2,783.00","1.27M","0.73%"
"Feb 28, 2019","2,784.75","2,795.25","2,795.75","2,781.75","1.36M","-0.37%"
"Feb 27, 2019","2,795.00","2,788.00","2,797.25","2,775.00","1.14M","0.13%"
"Feb 26, 2019","2,791.50","2,795.75","2,803.50","2,783.25","1.20M","-0.20%"
"Feb 25, 2019","2,797.00","2,799.50","2,814.00","2,794.50","1.26M","0.21%"
"Feb 22, 2019","2,791.25","2,773.50","2,795.50","2,770.50","1.19M","0.61%"
"Feb 21, 2019","2,774.25","2,787.00","2,798.00","2,764.25","1.43M","-0.46%"
"Feb 20, 2019","2,787.00","2,777.75","2,790.75","2,773.25","1.28M","0.30%"
"Feb 19, 2019","2,778.75","2,777.00","2,787.50","2,766.00","1.20M","0.10%"
"Feb 18, 2019","2,775.88","2,778.12","2,780.12","2,773.38","-","-0.10%"
"Feb 17, 2019","2,778.62","2,777.25","2,781.38","2,775.25","-","0.06%"
"Feb 15, 2019","2,777.00","2,741.25","2,778.50","2,729.00","1.52M","1.22%"
"Feb 14, 2019","2,743.50","2,749.25","2,763.00","2,730.25","1.68M","-0.22%"
"Feb 13, 2019","2,749.50","2,743.50","2,762.00","2,742.75","1.21M","0.17%"
"Feb 12, 2019","2,744.75","2,707.00","2,748.00","2,705.50","1.31M","1.35%"
"Feb 11, 2019","2,708.25","2,710.75","2,721.50","2,700.50","1.11M","0.07%"
"Feb 08, 2019","2,706.25","2,702.00","2,709.00","2,680.75","1.58M","0.08%"
"Feb 07, 2019","2,704.00","2,727.00","2,729.25","2,685.50","1.92M","-0.93%"
"Feb 06, 2019","2,729.50","2,730.75","2,736.50","2,722.25","1.20M","-0.05%"
"Feb 05, 2019","2,731.00","2,719.50","2,737.75","2,716.25","1.23M","0.36%"
"Feb 04, 2019","2,721.25","2,699.25","2,725.00","2,697.00","1.02M","0.63%"
"Feb 01, 2019","2,704.25","2,707.75","2,716.00","2,695.50","1.47M","-0.01%"
"Jan 31, 2019","2,704.50","2,683.50","2,713.00","2,675.75","1.94M","0.82%"
"Jan 30, 2019","2,682.50","2,648.50","2,689.75","2,636.25","1.56M","1.60%"
"Jan 29, 2019","2,640.25","2,640.25","2,650.00","2,628.50","1.26M","-0.07%"
"Jan 28, 2019","2,642.00","2,660.00","2,663.50","2,622.25","1.41M","-0.81%"
"Jan 25, 2019","2,663.50","2,636.25","2,672.50","2,634.50","1.39M","1.12%"
"Jan 24, 2019","2,634.00","2,635.00","2,647.50","2,626.00","1.27M","-0.16%"
"Jan 23, 2019","2,638.25","2,630.75","2,653.75","2,612.50","1.58M","0.24%"
"Jan 22, 2019","2,632.00","2,669.25","2,673.50","2,616.50","1.88M","-1.17%"
"Jan 21, 2019","2,663.25","2,668.12","2,669.38","2,655.25","-","-0.19%"
"Jan 20, 2019","2,668.38","2,676.50","2,677.50","2,667.38","-","-0.12%"
"Jan 18, 2019","2,671.50","2,636.75","2,677.75","2,632.75","1.75M","1.38%"
"Jan 17, 2019","2,635.25","2,614.50","2,645.50","2,596.50","1.51M","0.84%"
"Jan 16, 2019","2,613.25","2,605.75","2,626.25","2,602.50","1.33M","0.30%"
"Jan 15, 2019","2,605.50","2,581.50","2,613.75","2,580.00","1.53M","0.97%"
"Jan 14, 2019","2,580.50","2,588.50","2,592.00","2,567.25","1.20M","-0.56%"
"Jan 11, 2019","2,595.00","2,594.00","2,597.75","2,577.00","1.21M","0.04%"
"Jan 10, 2019","2,594.00","2,580.00","2,599.50","2,560.50","1.53M","0.45%"
"Jan 09, 2019","2,582.50","2,569.50","2,596.75","2,568.50","1.60M","0.39%"
"Jan 08, 2019","2,572.50","2,553.25","2,581.25","2,547.50","1.66M","0.86%"
"Jan 07, 2019","2,550.50","2,537.25","2,567.50","2,523.25","1.63M","0.76%"
"Jan 04, 2019","2,531.25","2,451.75","2,539.25","2,438.50","2.35M","3.41%"
"Jan 03, 2019","2,447.75","2,482.25","2,493.50","2,443.25","2.26M","-2.52%"
"Jan 02, 2019","2,511.00","2,508.00","2,521.25","2,452.25","1.97M","-0.24%"
"Jan 01, 2019","2,517.00","2,505.25","2,520.88","2,505.25","-","0.47%"
"Dec 31, 2018","2,505.25","2,495.50","2,513.00","2,482.75","1.41M","0.77%"
"Dec 28, 2018","2,486.00","2,491.50","2,523.00","2,472.75","2.01M","-0.36%"
"Dec 27, 2018","2,495.00","2,470.25","2,498.75","2,397.00","2.28M","0.97%"
"Dec 26, 2018","2,471.00","2,348.50","2,477.75","2,316.75","2.02M","5.35%"
"Dec 25, 2018","2,345.62","2,341.50","2,349.38","2,317.38","-","0.17%"
"Dec 24, 2018","2,341.75","2,407.75","2,434.50","2,340.50","1.29M","-4.76%"
"Dec 21, 2018","2,458.90","2,487.00","2,491.25","2,466.75","65.70K","-1.08%"
"Dec 20, 2018","2,485.75","2,503.50","2,517.50","2,441.00","630.21K","-0.70%"
"Dec 19, 2018","2,503.25","2,530.50","2,593.25","2,488.00","823.82K","-1.28%"
"Dec 18, 2018","2,535.75","2,553.75","2,574.75","2,528.00","1.22M","-0.66%"
"Dec 17, 2018","2,552.50","2,594.00","2,613.75","2,530.50","1.60M","-1.90%"
"Dec 14, 2018","2,602.00","2,646.50","2,648.75","2,594.00","1.66M","-1.64%"
"Dec 13, 2018","2,645.50","2,653.00","2,671.00","2,637.25","2.04M","-0.26%"
"Dec 12, 2018","2,652.50","2,632.50","2,686.50","2,631.75","1.90M","0.43%"
"Dec 11, 2018","2,641.25","2,644.00","2,678.00","2,621.25","2.27M","-0.07%"
"Dec 10, 2018","2,643.00","2,625.00","2,648.50","2,583.00","2.56M","0.27%"
"Dec 07, 2018","2,636.00","2,694.25","2,709.75","2,623.25","2.60M","-2.04%"
"Dec 06, 2018","2,691.00","2,713.25","2,714.00","2,621.25","3.31M","-0.40%"
"Dec 05, 2018","2,701.75","2,699.50","2,720.75","2,698.00","184.90K","0.00%"
"Dec 04, 2018","2,701.75","2,789.75","2,790.50","2,696.00","2.71M","-3.19%"
"Dec 03, 2018","2,790.75","2,793.50","2,814.00","2,773.50","1.91M","1.18%"
"Nov 30, 2018","2,758.25","2,742.00","2,764.75","2,729.00","1.48M","0.51%"
"Nov 29, 2018","2,744.25","2,738.00","2,754.50","2,723.25","1.49M","0.10%"
"Nov 28, 2018","2,741.50","2,686.25","2,745.00","2,681.00","1.87M","2.16%"
"Nov 27, 2018","2,683.50","2,661.00","2,686.75","2,655.25","1.50M","0.51%"
"Nov 26, 2018","2,670.00","2,633.50","2,676.25","2,631.50","1.37M","1.54%"
"Nov 23, 2018","2,629.50","2,650.00","2,656.25","2,626.00","872.86K","-0.45%"
"Nov 22, 2018","2,641.50","2,650.50","2,656.25","2,629.00","-","-0.28%"
"Nov 21, 2018","2,649.00","2,639.75","2,671.25","2,632.25","1.45M","0.34%"
"Nov 20, 2018","2,640.00","2,696.25","2,696.75","2,631.75","2.53M","-2.09%"
"Nov 19, 2018","2,696.25","2,733.00","2,748.00","2,681.50","1.99M","-1.70%"
"Nov 16, 2018","2,743.00","2,731.75","2,748.75","2,708.75","1.88M","0.31%"
"Nov 15, 2018","2,734.50","2,702.00","2,736.75","2,671.25","2.38M","1.33%"
"Nov 14, 2018","2,698.50","2,731.25","2,748.25","2,686.25","2.30M","-1.06%"
"Nov 13, 2018","2,727.50","2,732.00","2,755.75","2,714.50","2.10M","-0.01%"
"Nov 12, 2018","2,727.75","2,778.75","2,795.25","2,722.25","1.92M","-1.84%"
"Nov 09, 2018","2,779.00","2,804.00","2,811.25","2,764.50","1.72M","-1.06%"
"Nov 08, 2018","2,808.75","2,815.75","2,818.00","2,795.00","1.32M","-0.28%"
"Nov 07, 2018","2,816.50","2,756.75","2,817.75","2,744.75","1.89M","2.08%"
"Nov 06, 2018","2,759.00","2,739.00","2,761.00","2,729.75","1.27M","0.71%"
"Nov 05, 2018","2,739.50","2,722.50","2,743.75","2,712.75","1.31M","0.56%"
"Nov 02, 2018","2,724.25","2,724.00","2,766.25","2,699.50","2.37M","-0.50%"
"Nov 01, 2018","2,738.00","2,706.00","2,741.25","2,705.50","1.82M","1.00%"
"Oct 31, 2018","2,711.00","2,690.75","2,737.25","2,682.00","2.47M","0.96%"
"Oct 30, 2018","2,685.25","2,639.00","2,690.25","2,633.25","2.50M","1.58%"
"Oct 29, 2018","2,643.50","2,667.00","2,707.00","2,603.00","2.79M","-0.97%"
"Oct 26, 2018","2,669.50","2,678.00","2,692.75","2,627.25","3.51M","-0.70%"
"Oct 25, 2018","2,688.25","2,673.75","2,723.75","2,658.75","2.54M","0.90%"
"Oct 24, 2018","2,664.25","2,745.25","2,750.00","2,652.25","2.86M","-2.99%"
"Oct 23, 2018","2,746.25","2,755.75","2,757.50","2,692.25","2.85M","-0.37%"
"Oct 22, 2018","2,756.50","2,758.00","2,782.00","2,749.75","1.67M","-0.40%"
"Oct 19, 2018","2,767.50","2,774.75","2,800.50","2,762.25","2.02M","-0.17%"
"Oct 18, 2018","2,772.25","2,813.25","2,814.75","2,756.50","2.22M","-1.56%"
"Oct 17, 2018","2,816.25","2,816.25","2,824.25","2,783.25","1.95M","-0.05%"
"Oct 16, 2018","2,817.75","2,747.50","2,819.00","2,745.50","1.78M","2.50%"
"Oct 15, 2018","2,749.00","2,770.00","2,778.75","2,745.25","1.76M","-0.70%"
"Oct 12, 2018","2,768.50","2,748.50","2,785.00","2,732.25","2.85M","0.84%"
"Oct 11, 2018","2,745.50","2,776.50","2,798.75","2,712.25","4.01M","-1.28%"
"Oct 10, 2018","2,781.00","2,886.75","2,891.25","2,771.50","3.46M","-3.71%"
"Oct 09, 2018","2,888.25","2,892.25","2,900.00","2,874.50","1.77M","-0.19%"
"Oct 08, 2018","2,893.75","2,897.50","2,898.25","2,866.00","1.76M","-0.01%"
"Oct 05, 2018","2,894.00","2,910.00","2,915.50","2,873.25","2.29M","-0.47%"
"Oct 04, 2018","2,907.75","2,926.00","2,926.25","2,887.75","2.17M","-0.81%"
"Oct 03, 2018","2,931.50","2,929.00","2,944.75","2,924.75","1.24M","0.10%"
"Oct 02, 2018","2,928.50","2,929.25","2,936.00","2,917.50","1.13M","-0.05%"
"Oct 01, 2018","2,930.00","2,922.50","2,942.00","2,922.50","1.24M","0.38%"
"Sep 28, 2018","2,919.00","2,922.25","2,925.50","2,908.00","1.43M","-0.03%"
"Sep 27, 2018","2,920.00","2,911.50","2,932.00","2,907.50","1.21M","0.29%"
"Sep 26, 2018","2,911.50","2,922.50","2,936.00","2,907.50","1.31M","-0.33%"
"Sep 25, 2018","2,921.25","2,926.50","2,934.25","2,918.25","1.03M","-0.15%"
"Sep 24, 2018","2,925.50","2,929.50","2,930.25","2,917.75","1.16M","-0.51%"
"Sep 21, 2018","2,940.45","2,934.75","2,944.00","2,932.25","38.48K","0.22%"
"Sep 20, 2018","2,934.00","2,911.25","2,935.75","2,908.25","360.70K","0.82%"
"Sep 19, 2018","2,910.00","2,907.75","2,913.75","2,900.75","563.50K","0.12%"
"Sep 18, 2018","2,906.50","2,890.50","2,912.50","2,878.50","986.83K","0.54%"
"Sep 17, 2018","2,891.00","2,903.50","2,906.25","2,887.25","1.16M","-0.52%"
"Sep 14, 2018","2,906.25","2,904.75","2,912.25","2,896.75","1.20M","0.03%"
"Sep 13, 2018","2,905.25","2,887.00","2,907.00","2,884.75","1.64M","0.58%"
"Sep 12, 2018","2,888.50","2,890.00","2,895.25","2,879.50","1.58M","-0.04%"
"Sep 11, 2018","2,889.75","2,879.75","2,893.00","2,867.25","1.27M","0.33%"
"Sep 10, 2018","2,880.25","2,873.75","2,888.25","2,873.25","1.25M","0.19%"
"Sep 07, 2018","2,874.75","2,877.75","2,885.00","2,865.00","1.69M","-0.15%"
"Sep 06, 2018","2,879.00","2,888.50","2,893.00","2,868.00","1.63M","-0.32%"
"Sep 05, 2018","2,888.25","2,898.75","2,900.50","2,877.50","1.60M","-0.35%"
"Sep 04, 2018","2,898.25","2,906.50","2,912.50","2,885.50","1.61M","-0.28%"
"Sep 03, 2018","2,906.25","2,906.50","2,912.50","2,902.50","-","-0.01%"
"Sep 02, 2018","2,906.50","2,906.75","2,907.00","2,904.75","-","0.16%"
"Aug 31, 2018","2,902.00","2,898.00","2,907.50","2,891.75","1.32M","0.00%"
"Aug 30, 2018","2,902.00","2,915.75","2,916.25","2,895.50","1.33M","-0.44%"
"Aug 29, 2018","2,914.75","2,900.50","2,917.50","2,897.50","1.11M","0.53%"
"Aug 28, 2018","2,899.25","2,899.00","2,906.25","2,894.25","902.71K","0.03%"
"Aug 27, 2018","2,898.50","2,877.75","2,899.50","2,876.75","961.50K","0.76%"
"Aug 24, 2018","2,876.75","2,858.25","2,877.50","2,856.25","1.06M","0.66%"
"Aug 23, 2018","2,858.00","2,861.75","2,869.75","2,854.75","1.05M","-0.11%"
"Aug 22, 2018","2,861.25","2,853.00","2,868.25","2,846.25","996.43K","-0.02%"
"Aug 21, 2018","2,861.75","2,856.75","2,874.00","2,852.00","1.06M","0.11%"
"Aug 20, 2018","2,858.50","2,851.75","2,860.75","2,850.25","817.38K","0.22%"
"Aug 17, 2018","2,852.25","2,843.50","2,857.00","2,835.00","1.20M","0.26%"
"Aug 16, 2018","2,844.75","2,822.25","2,851.75","2,817.50","1.27M","0.83%"
"Aug 15, 2018","2,821.25","2,841.75","2,843.00","2,803.00","1.87M","-0.70%"
"Aug 14, 2018","2,841.00","2,826.75","2,843.50","2,825.75","1.02M","0.55%"
"Aug 13, 2018","2,825.50","2,835.75","2,843.75","2,820.00","1.28M","-0.40%"
"Aug 10, 2018","2,836.75","2,852.50","2,852.75","2,826.00","1.42M","-0.60%"
"Aug 09, 2018","2,853.75","2,853.50","2,862.75","2,850.50","696.70K","-0.05%"
"Aug 08, 2018","2,855.25","2,860.50","2,862.50","2,852.50","745.41K","-0.16%"
"Aug 07, 2018","2,859.75","2,849.25","2,863.75","2,848.25","780.22K","0.34%"
"Aug 06, 2018","2,850.00","2,841.50","2,853.50","2,835.00","797.32K","0.37%"
"Aug 03, 2018","2,839.50","2,830.75","2,841.50","2,824.75","922.24K","0.39%"
"Aug 02, 2018","2,828.50","2,814.00","2,831.25","2,791.00","1.24M","0.63%"
"Aug 01, 2018","2,810.75","2,824.25","2,825.75","2,805.50","1.10M","-0.22%"
"Jul 31, 2018","2,817.00","2,805.50","2,827.75","2,802.75","1.37M","0.49%"
"Jul 30, 2018","2,803.25","2,816.00","2,821.75","2,798.25","1.17M","-0.51%"
"Jul 27, 2018","2,817.50","2,840.25","2,847.00","2,808.75","1.49M","-0.88%"
"Jul 26, 2018","2,842.50","2,835.25","2,846.50","2,833.25","1.04M","0.04%"
"Jul 25, 2018","2,841.25","2,819.25","2,849.50","2,814.00","1.30M","0.72%"
"Jul 24, 2018","2,821.00","2,810.50","2,831.25","2,810.25","1.35M","0.32%"
"Jul 23, 2018","2,812.00","2,805.25","2,812.50","2,792.50","812.48K","0.40%"
"Jul 20, 2018","2,800.75","2,805.50","2,810.50","2,793.00","1.01M","-0.16%"
"Jul 19, 2018","2,805.25","2,814.50","2,818.00","2,800.25","1.08M","-0.38%"
"Jul 18, 2018","2,816.00","2,813.00","2,818.25","2,806.75","860.52K","0.17%"
"Jul 17, 2018","2,811.25","2,795.75","2,815.75","2,789.75","1.06M","0.53%"
"Jul 16, 2018","2,796.50","2,804.75","2,809.00","2,795.00","801.61K","-0.24%"
"Jul 13, 2018","2,803.25","2,798.50","2,807.25","2,793.25","952.31K","0.17%"
"Jul 12, 2018","2,798.50","2,776.75","2,801.00","2,773.75","1.12M","0.88%"
"Jul 11, 2018","2,774.00","2,780.75","2,787.75","2,765.75","1.37M","-0.81%"
"Jul 10, 2018","2,796.75","2,787.50","2,797.75","2,780.50","925.71K","0.33%"
"Jul 09, 2018","2,787.50","2,762.00","2,788.00","2,761.75","970.34K","0.89%"
"Jul 06, 2018","2,763.00","2,737.00","2,766.25","2,731.25","1.29M","0.89%"
"Jul 05, 2018","2,738.50","2,713.00","2,739.75","2,710.75","1.17M","0.69%"
"Jul 04, 2018","2,719.75","2,713.00","2,724.00","2,712.25","-","0.24%"
"Jul 03, 2018","2,713.25","2,727.25","2,741.50","2,712.00","860.53K","-0.51%"
"Jul 02, 2018","2,727.25","2,721.00","2,728.50","2,698.50","1.21M","0.21%"
"Jun 29, 2018","2,721.50","2,720.00","2,745.50","2,716.75","1.64M","0.07%"
"Jun 28, 2018","2,719.50","2,705.00","2,726.25","2,693.25","1.68M","0.54%"
"Jun 27, 2018","2,705.00","2,726.50","2,748.00","2,701.00","2.12M","-0.86%"
"Jun 26, 2018","2,728.50","2,721.75","2,735.25","2,714.75","1.40M","0.23%"
"Jun 25, 2018","2,722.25","2,757.00","2,758.00","2,700.50","2.21M","-1.35%"
"Jun 22, 2018","2,759.50","2,750.50","2,768.50","2,749.25","1.11M","0.25%"
"Jun 21, 2018","2,752.50","2,771.75","2,785.25","2,747.00","1.49M","-0.70%"
"Jun 20, 2018","2,772.00","2,765.25","2,778.25","2,757.25","1.08M","0.21%"
"Jun 19, 2018","2,766.25","2,778.25","2,780.25","2,735.75","1.66M","-0.49%"
"Jun 18, 2018","2,779.75","2,780.00","2,786.75","2,761.25","993.12K","0.10%"
"Jun 15, 2018","2,776.85","2,782.50","2,784.00","2,766.25","45.30K","-0.23%"
"Jun 14, 2018","2,783.25","2,773.25","2,789.25","2,767.50","398.11K","0.32%"
"Jun 13, 2018","2,774.25","2,788.00","2,791.75","2,773.75","614.17K","-0.35%"
"Jun 12, 2018","2,784.00","2,781.25","2,789.75","2,778.50","988.75K","0.04%"
"Jun 11, 2018","2,783.00","2,771.00","2,790.50","2,770.50","1.22M","0.15%"
"Jun 08, 2018","2,778.75","2,771.00","2,779.75","2,752.00","1.37M","0.23%"
"Jun 07, 2018","2,772.25","2,773.25","2,779.75","2,760.00","1.77M","0.00%"
"Jun 06, 2018","2,772.25","2,751.00","2,774.75","2,748.00","1.33M","0.75%"
"Jun 05, 2018","2,751.50","2,746.00","2,753.25","2,739.00","1.03M","0.22%"
"Jun 04, 2018","2,745.50","2,731.00","2,749.25","2,729.00","857.85K","0.43%"
"Jun 01, 2018","2,733.75","2,707.50","2,737.00","2,706.00","1.24M","1.04%"
"May 31, 2018","2,705.50","2,720.25","2,728.25","2,699.75","1.67M","-0.70%"
"May 30, 2018","2,724.50","2,693.25","2,729.25","2,685.75","1.42M","1.20%"
"May 29, 2018","2,692.25","2,729.00","2,731.75","2,675.00","1.99M","-1.09%"
"May 28, 2018","2,722.00","2,729.50","2,731.75","2,718.25","-","-0.27%"
"May 27, 2018","2,729.50","2,731.00","2,731.00","2,726.00","-","0.41%"
"May 25, 2018","2,718.25","2,726.75","2,737.75","2,713.75","993.78K","-0.34%"
"May 24, 2018","2,727.50","2,729.75","2,733.25","2,705.75","1.28M","-0.12%"
"May 23, 2018","2,730.75","2,724.50","2,733.00","2,704.50","1.30M","0.17%"
"May 22, 2018","2,726.00","2,731.25","2,741.75","2,721.50","891.51K","-0.26%"
"May 21, 2018","2,733.00","2,728.75","2,739.25","2,724.25","951.91K","0.74%"
"May 18, 2018","2,713.00","2,718.75","2,727.00","2,708.75","1.01M","-0.21%"
"May 17, 2018","2,718.75","2,721.75","2,732.00","2,711.00","1.07M","-0.16%"
"May 16, 2018","2,723.00","2,711.25","2,728.00","2,704.50","1.06M","0.52%"
"May 15, 2018","2,709.00","2,728.50","2,731.25","2,700.50","1.52M","-0.81%"
"May 14, 2018","2,731.00","2,727.25","2,741.25","2,724.25","945.96K","0.05%"
"May 11, 2018","2,729.50","2,716.25","2,732.50","2,716.25","1.07M","0.40%"
"May 10, 2018","2,718.75","2,696.00","2,725.00","2,692.75","1.17M","0.84%"
"May 09, 2018","2,696.00","2,669.75","2,700.00","2,666.50","1.25M","0.96%"
"May 08, 2018","2,670.25","2,668.00","2,674.25","2,652.25","1.28M","0.01%"
"May 07, 2018","2,670.00","2,662.75","2,681.50","2,661.25","1.15M","0.26%"
"May 04, 2018","2,663.00","2,631.75","2,669.50","2,612.25","1.70M","1.19%"
"May 03, 2018","2,631.75","2,626.75","2,636.25","2,591.25","2.15M","0.16%"
"May 02, 2018","2,627.50","2,655.50","2,658.50","2,624.25","1.43M","-0.93%"
