"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 20, 2017","5,058.25","5,055.50","5,083.00","5,044.75","216.18K","0.09%"
"Jan 19, 2017","5,053.50","5,053.25","5,074.75","5,036.50","185.60K","-0.02%"
"Jan 18, 2017","5,054.50","5,040.50","5,057.25","5,034.00","159.69K","0.28%"
"Jan 17, 2017","5,040.25","5,056.25","5,059.00","5,025.00","198.10K","-0.23%"
"Jan 16, 2017","5,051.63","5,050.75","5,055.63","5,044.12","-","0.01%"
"Jan 15, 2017","5,050.88","5,057.75","5,057.75","5,049.12","-","-0.20%"
"Jan 13, 2017","5,061.25","5,035.25","5,063.25","5,035.25","136.61K","0.53%"
"Jan 12, 2017","5,034.75","5,044.50","5,044.75","4,990.25","212.32K","-0.23%"
"Jan 11, 2017","5,046.50","5,032.75","5,048.25","5,007.50","218.75K","0.30%"
"Jan 10, 2017","5,031.25","5,022.00","5,047.00","5,007.25","153.77K","0.18%"
"Jan 09, 2017","5,022.00","5,004.50","5,029.50","5,002.50","148.11K","0.36%"
"Jan 06, 2017","5,004.00","4,962.50","5,017.50","4,952.50","183.32K","0.85%"
"Jan 05, 2017","4,962.00","4,934.75","4,964.25","4,920.50","169.57K","0.58%"
"Jan 04, 2017","4,933.50","4,906.50","4,942.50","4,903.00","171.95K","0.56%"
"Jan 03, 2017","4,906.25","4,876.75","4,927.50","4,876.75","215.98K","0.37%"
"Jan 02, 2017","4,888.12","4,885.62","4,892.00","4,885.62","-","0.50%"
"Dec 30, 2016","4,864.00","4,920.50","4,940.00","4,850.00","197.66K","-1.11%"
"Dec 29, 2016","4,918.50","4,923.75","4,933.50","4,901.25","121.56K","-0.11%"
"Dec 28, 2016","4,923.75","4,961.25","4,979.25","4,920.25","136.66K","-0.76%"
"Dec 27, 2016","4,961.25","4,942.00","4,994.50","4,940.00","100.37K","0.37%"
"Dec 26, 2016","4,942.88","4,942.12","4,944.38","4,940.75","-","0.01%"
"Dec 23, 2016","4,942.25","4,933.75","4,943.75","4,922.75","69.06K","0.12%"
"Dec 22, 2016","4,936.50","4,948.00","4,953.00","4,917.00","110.52K","-0.26%"
"Dec 21, 2016","4,949.50","4,956.00","4,960.00","4,939.25","90.65K","-0.13%"
"Dec 20, 2016","4,956.00","4,939.50","4,963.25","4,938.50","109.98K","0.35%"
"Dec 19, 2016","4,938.75","4,915.75","4,966.25","4,912.50","146.14K","-0.31%"
"Dec 16, 2016","4,954.19","4,938.00","4,948.25","4,930.25","3.75K","0.40%"
"Dec 15, 2016","4,934.50","4,928.50","4,960.75","4,917.50","48.31K","0.06%"
"Dec 14, 2016","4,931.75","4,939.50","4,956.50","4,910.25","74.02K","-0.12%"
"Dec 13, 2016","4,937.75","4,867.00","4,962.00","4,861.50","131.86K","1.44%"
"Dec 12, 2016","4,867.75","4,899.00","4,917.00","4,852.50","124.20K","-0.53%"
"Dec 09, 2016","4,893.75","4,861.25","4,897.50","4,852.50","133.17K","0.63%"
"Dec 08, 2016","4,863.00","4,844.50","4,869.50","4,836.00","225.78K","0.44%"
"Dec 07, 2016","4,841.75","4,788.75","4,854.75","4,763.50","232.69K","1.15%"
"Dec 06, 2016","4,786.75","4,780.75","4,796.50","4,767.75","185.12K","0.13%"
"Dec 05, 2016","4,780.50","4,719.00","4,795.75","4,701.50","207.43K","0.89%"
"Dec 02, 2016","4,738.50","4,735.50","4,759.00","4,707.25","235.33K","0.04%"
"Dec 01, 2016","4,736.50","4,819.00","4,827.50","4,722.75","291.38K","-1.65%"
"Nov 30, 2016","4,816.00","4,872.50","4,885.50","4,812.50","231.49K","-1.21%"
"Nov 29, 2016","4,875.00","4,861.00","4,897.75","4,847.50","175.92K","0.29%"
"Nov 28, 2016","4,861.00","4,864.25","4,879.75","4,842.75","143.19K","-0.15%"
"Nov 25, 2016","4,868.50","4,850.50","4,870.00","4,839.50","75.49K","0.21%"
"Nov 24, 2016","4,858.50","4,848.25","4,862.62","4,839.38","-","0.19%"
"Nov 23, 2016","4,849.50","4,877.25","4,882.50","4,830.25","159.65K","-0.52%"
"Nov 22, 2016","4,874.75","4,858.00","4,884.75","4,857.00","157.47K","0.43%"
"Nov 21, 2016","4,854.00","4,813.50","4,862.00","4,803.25","167.54K","0.95%"
"Nov 18, 2016","4,808.50","4,828.75","4,840.50","4,803.00","168.80K","-0.41%"
"Nov 17, 2016","4,828.50","4,781.50","4,831.50","4,778.00","190.17K","0.95%"
"Nov 16, 2016","4,783.25","4,765.00","4,794.75","4,736.25","195.71K","0.36%"
"Nov 15, 2016","4,766.00","4,692.75","4,779.25","4,688.00","238.49K","1.52%"
"Nov 14, 2016","4,694.50","4,753.00","4,784.50","4,672.75","285.04K","-1.13%"
"Nov 11, 2016","4,748.00","4,741.75","4,758.00","4,681.75","324.94K","0.09%"
"Nov 10, 2016","4,743.75","4,817.50","4,879.75","4,679.25","555.10K","-1.59%"
"Nov 09, 2016","4,820.50","4,807.25","4,837.50","4,558.50","719.50K","0.38%"
"Nov 08, 2016","4,802.25","4,777.50","4,822.50","4,752.75","219.99K","0.55%"
"Nov 07, 2016","4,775.75","4,709.75","4,781.75","4,709.75","223.77K","2.53%"
"Nov 04, 2016","4,657.75","4,671.25","4,695.50","4,651.25","264.05K","-0.36%"
"Nov 03, 2016","4,674.50","4,700.00","4,729.50","4,668.25","280.60K","-0.90%"
"Nov 02, 2016","4,716.75","4,754.50","4,768.50","4,708.25","300.31K","-0.85%"
"Nov 01, 2016","4,757.25","4,802.75","4,817.00","4,718.75","307.81K","-0.82%"
"Oct 31, 2016","4,796.75","4,795.25","4,830.00","4,788.25","199.17K","-0.19%"
"Oct 28, 2016","4,806.00","4,818.25","4,843.25","4,786.50","325.15K","-0.02%"
"Oct 27, 2016","4,807.00","4,852.00","4,880.25","4,804.25","261.34K","-0.96%"
"Oct 26, 2016","4,853.75","4,874.00","4,881.75","4,839.50","234.12K","-0.66%"
"Oct 25, 2016","4,886.00","4,906.25","4,919.50","4,873.50","184.98K","-0.34%"
"Oct 24, 2016","4,902.75","4,847.25","4,908.75","4,842.75","182.26K","1.23%"
"Oct 21, 2016","4,843.25","4,844.25","4,849.00","4,814.75","188.66K","-0.01%"
"Oct 20, 2016","4,843.75","4,828.25","4,847.25","4,798.75","248.12K","0.28%"
"Oct 19, 2016","4,830.25","4,823.75","4,840.25","4,811.00","148.34K","0.07%"
"Oct 18, 2016","4,827.00","4,802.25","4,856.75","4,799.75","205.55K","0.49%"
"Oct 17, 2016","4,803.25","4,803.50","4,810.50","4,781.00","179.67K","-0.02%"
"Oct 14, 2016","4,804.25","4,796.00","4,841.00","4,786.25","237.88K","0.17%"
"Oct 13, 2016","4,796.00","4,804.75","4,813.00","4,754.50","297.94K","-0.36%"
"Oct 12, 2016","4,813.50","4,822.25","4,842.00","4,800.25","234.22K","-0.28%"
"Oct 11, 2016","4,827.00","4,892.00","4,897.25","4,798.00","316.60K","-1.35%"
"Oct 10, 2016","4,893.25","4,868.00","4,901.50","4,862.25","159.24K","0.70%"
"Oct 07, 2016","4,859.00","4,870.25","4,883.75","4,834.75","281.21K","-0.27%"
"Oct 06, 2016","4,872.00","4,874.00","4,881.00","4,845.50","187.20K","-0.03%"
"Oct 05, 2016","4,873.50","4,856.50","4,888.50","4,849.25","182.96K","0.33%"
"Oct 04, 2016","4,857.50","4,866.75","4,888.00","4,836.25","276.98K","-0.17%"
"Oct 03, 2016","4,865.75","4,867.25","4,879.50","4,842.75","177.13K","-0.09%"
"Sep 30, 2016","4,870.25","4,839.25","4,885.50","4,811.75","248.15K","0.54%"
"Sep 29, 2016","4,844.25","4,866.75","4,876.50","4,812.50","306.34K","-0.49%"
"Sep 28, 2016","4,868.25","4,857.50","4,873.25","4,844.75","208.68K","0.15%"
"Sep 27, 2016","4,860.75","4,813.75","4,864.50","4,800.75","227.16K","0.95%"
"Sep 26, 2016","4,815.00","4,852.00","4,859.50","4,807.50","209.59K","-0.85%"
"Sep 23, 2016","4,856.50","4,887.25","4,889.75","4,848.25","197.32K","-0.61%"
"Sep 22, 2016","4,886.25","4,849.00","4,892.25","4,842.75","196.51K","0.75%"
"Sep 21, 2016","4,850.00","4,800.00","4,854.50","4,788.50","291.23K","1.07%"
"Sep 20, 2016","4,798.50","4,796.75","4,820.50","4,790.00","195.03K","0.09%"
"Sep 19, 2016","4,794.25","4,814.75","4,841.75","4,782.50","235.03K","-0.53%"
"Sep 16, 2016","4,820.03","4,813.25","4,828.75","4,799.00","5.82K","0.05%"
"Sep 15, 2016","4,817.75","4,734.00","4,826.75","4,720.50","61.73K","1.80%"
"Sep 14, 2016","4,732.50","4,732.75","4,771.00","4,724.00","77.62K","0.10%"
"Sep 13, 2016","4,727.75","4,763.25","4,764.75","4,699.25","142.82K","-0.82%"
"Sep 12, 2016","4,766.75","4,671.00","4,772.00","4,629.00","178.34K","2.05%"
"Sep 09, 2016","4,671.00","4,796.00","4,798.00","4,665.00","265.15K","-2.61%"
"Sep 08, 2016","4,796.00","4,827.75","4,837.00","4,789.50","251.33K","-0.68%"
"Sep 07, 2016","4,828.75","4,830.25","4,839.50","4,812.50","193.46K","0.03%"
"Sep 06, 2016","4,827.50","4,801.25","4,831.50","4,782.25","208.19K","0.75%"
"Sep 05, 2016","4,791.50","4,801.12","4,805.75","4,782.25","-","-0.20%"
"Sep 04, 2016","4,801.25","4,800.88","4,802.88","4,797.00","-","0.13%"
"Sep 02, 2016","4,795.25","4,777.50","4,817.75","4,774.25","227.92K","0.37%"
"Sep 01, 2016","4,777.50","4,774.00","4,795.25","4,749.50","248.35K","0.08%"
"Aug 31, 2016","4,773.75","4,778.25","4,779.25","4,751.50","198.48K","-0.05%"
"Aug 30, 2016","4,776.00","4,795.00","4,798.50","4,759.75","186.26K","-0.36%"
"Aug 29, 2016","4,793.25","4,786.00","4,805.75","4,774.00","146.93K","0.16%"
"Aug 26, 2016","4,785.75","4,783.50","4,817.50","4,757.25","281.26K","0.07%"
"Aug 25, 2016","4,782.25","4,786.50","4,794.00","4,768.25","194.39K","-0.08%"
"Aug 24, 2016","4,786.25","4,818.50","4,823.50","4,770.75","190.47K","-0.64%"
"Aug 23, 2016","4,817.00","4,809.25","4,836.75","4,807.75","160.45K","0.11%"
"Aug 22, 2016","4,811.75","4,809.25","4,818.00","4,789.50","196.40K","0.10%"
"Aug 19, 2016","4,807.00","4,808.00","4,816.75","4,785.00","194.62K","-0.03%"
"Aug 18, 2016","4,808.50","4,808.25","4,814.00","4,792.75","149.00K","0.09%"
"Aug 17, 2016","4,804.00","4,800.75","4,809.75","4,772.00","197.78K","0.11%"
"Aug 16, 2016","4,798.50","4,822.75","4,824.50","4,796.50","156.06K","-0.50%"
"Aug 15, 2016","4,822.75","4,806.75","4,835.25","4,805.00","130.17K","0.39%"
"Aug 12, 2016","4,804.25","4,800.00","4,806.75","4,787.00","131.96K","0.09%"
"Aug 11, 2016","4,800.00","4,782.25","4,811.00","4,775.75","147.60K","0.39%"
"Aug 10, 2016","4,781.50","4,793.50","4,800.25","4,767.25","141.48K","-0.21%"
"Aug 09, 2016","4,791.75","4,780.50","4,807.75","4,777.50","134.34K","0.26%"
"Aug 08, 2016","4,779.25","4,784.75","4,800.75","4,766.25","131.56K","-0.08%"
"Aug 05, 2016","4,783.00","4,745.00","4,797.75","4,742.50","178.01K","0.83%"
"Aug 04, 2016","4,743.75","4,726.50","4,747.00","4,715.00","167.88K","0.33%"
"Aug 03, 2016","4,728.25","4,713.25","4,729.25","4,698.00","168.46K","0.30%"
"Aug 02, 2016","4,714.25","4,749.25","4,759.50","4,681.75","260.93K","-0.64%"
"Aug 01, 2016","4,744.50","4,737.50","4,760.25","4,721.00","199.52K","0.38%"
"Jul 29, 2016","4,726.75","4,731.75","4,736.50","4,709.00","205.93K","0.15%"
"Jul 28, 2016","4,719.75","4,710.25","4,732.00","4,689.50","220.00K","0.25%"
"Jul 27, 2016","4,707.75","4,691.25","4,714.00","4,676.75","228.53K","0.94%"
"Jul 26, 2016","4,663.75","4,658.50","4,688.25","4,641.00","205.85K","0.21%"
"Jul 25, 2016","4,653.75","4,659.25","4,669.50","4,643.50","144.76K","-0.08%"
"Jul 22, 2016","4,657.25","4,638.50","4,664.50","4,628.50","147.97K","0.41%"
"Jul 21, 2016","4,638.25","4,654.00","4,662.25","4,626.75","181.96K","-0.26%"
"Jul 20, 2016","4,650.50","4,609.00","4,659.00","4,597.75","179.22K","0.96%"
"Jul 19, 2016","4,606.50","4,609.50","4,611.25","4,588.25","162.37K","-0.04%"
"Jul 18, 2016","4,608.25","4,580.00","4,621.75","4,577.00","174.58K","0.63%"
"Jul 15, 2016","4,579.25","4,585.00","4,603.50","4,550.25","169.37K","-0.23%"
"Jul 14, 2016","4,590.00","4,561.00","4,608.25","4,553.50","191.87K","0.63%"
"Jul 13, 2016","4,561.25","4,571.75","4,584.50","4,558.50","183.87K","-0.19%"
"Jul 12, 2016","4,569.75","4,552.75","4,582.00","4,546.75","186.98K","0.45%"
"Jul 11, 2016","4,549.50","4,519.50","4,563.50","4,515.75","181.19K","0.71%"
"Jul 08, 2016","4,517.25","4,451.75","4,523.25","4,439.75","230.85K","1.46%"
"Jul 07, 2016","4,452.25","4,434.75","4,461.25","4,427.50","184.87K","0.29%"
"Jul 06, 2016","4,439.50","4,406.00","4,440.50","4,365.75","252.77K","0.81%"
"Jul 05, 2016","4,404.00","4,438.75","4,451.50","4,377.50","200.64K","-0.71%"
"Jul 04, 2016","4,435.38","4,427.38","4,451.50","4,426.25","-","0.20%"
"Jul 03, 2016","4,426.62","4,438.12","4,439.00","4,426.62","-","-0.15%"
"Jul 01, 2016","4,433.25","4,397.00","4,446.25","4,386.25","176.59K","0.60%"
"Jun 30, 2016","4,407.00","4,375.00","4,410.50","4,338.50","242.97K","1.01%"
"Jun 29, 2016","4,362.75","4,281.25","4,380.00","4,268.25","258.78K","1.91%"
"Jun 28, 2016","4,281.00","4,176.25","4,284.50","4,176.00","257.13K","2.47%"
"Jun 27, 2016","4,178.00","4,250.00","4,267.75","4,167.75","409.41K","-1.98%"
"Jun 24, 2016","4,262.25","4,482.75","4,494.00","4,234.50","487.74K","-4.49%"
"Jun 23, 2016","4,462.50","4,409.75","4,479.25","4,408.00","194.79K","1.55%"
"Jun 22, 2016","4,394.50","4,397.25","4,434.00","4,391.00","188.82K","-0.13%"
"Jun 21, 2016","4,400.25","4,398.50","4,415.75","4,388.25","193.00K","0.23%"
"Jun 20, 2016","4,390.00","4,383.00","4,436.75","4,383.00","193.78K","-0.62%"
"Jun 17, 2016","4,417.25","4,423.25","4,439.50","4,410.00","-","-0.17%"
"Jun 16, 2016","4,424.75","4,409.75","4,429.00","4,361.00","49.75K","0.27%"
"Jun 15, 2016","4,412.75","4,424.00","4,444.00","4,404.25","61.84K","-0.28%"
"Jun 14, 2016","4,425.25","4,419.25","4,440.50","4,391.75","93.61K","-0.02%"
"Jun 13, 2016","4,426.25","4,458.75","4,461.75","4,419.25","112.20K","-0.88%"
"Jun 10, 2016","4,465.75","4,513.00","4,514.25","4,446.25","139.17K","-1.03%"
"Jun 09, 2016","4,512.00","4,518.25","4,522.50","4,493.50","236.71K","-0.15%"
"Jun 08, 2016","4,519.00","4,512.50","4,530.25","4,504.00","171.37K","0.11%"
"Jun 07, 2016","4,514.25","4,524.50","4,545.50","4,511.25","155.45K","-0.25%"
"Jun 06, 2016","4,525.50","4,511.00","4,536.50","4,504.00","164.53K","0.37%"
"Jun 03, 2016","4,509.00","4,530.25","4,538.75","4,478.75","225.16K","-0.51%"
"Jun 02, 2016","4,532.25","4,520.50","4,533.00","4,486.25","179.29K","0.24%"
"Jun 01, 2016","4,521.50","4,522.00","4,537.50","4,502.75","190.61K","-0.06%"
"May 31, 2016","4,524.25","4,518.25","4,528.25","4,497.50","201.16K","0.07%"
"May 30, 2016","4,521.12","4,519.12","4,524.62","4,513.38","-","0.03%"
"May 29, 2016","4,519.62","4,517.50","4,522.38","4,515.50","-","0.21%"
"May 27, 2016","4,510.00","4,494.00","4,513.50","4,490.25","148.79K","0.40%"
"May 26, 2016","4,492.25","4,473.50","4,495.50","4,463.50","163.69K","0.39%"
"May 25, 2016","4,474.75","4,445.50","4,489.50","4,443.00","235.31K","0.66%"
"May 24, 2016","4,445.25","4,351.50","4,448.75","4,341.75","232.14K","2.13%"
"May 23, 2016","4,352.50","4,367.75","4,381.50","4,348.25","166.07K","-0.22%"
"May 20, 2016","4,362.25","4,317.00","4,379.00","4,314.50","239.29K","1.04%"
"May 19, 2016","4,317.25","4,337.75","4,340.75","4,280.75","272.69K","-0.35%"
"May 18, 2016","4,332.25","4,321.00","4,359.00","4,301.00","304.68K","0.30%"
"May 17, 2016","4,319.50","4,372.75","4,393.75","4,308.00","250.35K","-1.27%"
"May 16, 2016","4,375.25","4,316.00","4,392.00","4,305.50","197.28K","1.19%"
"May 13, 2016","4,324.00","4,337.25","4,360.50","4,303.75","248.78K","-0.25%"
